exception,location,date,temperature,pressure,humidity,pm1,pm2,pm10,gas,tvoc,eco2
,NO LOCATION,2024-09-10 12:11:47,30.09캜,992.59hPa,33.78%,6.1,7.42,7.68,316.81kOhms,68.24,1935.68
,NO LOCATION,2024-09-10 12:11:48,30.59캜,993.05hPa,33.64%,5.84,7.91,7.42,315.84kOhms,70.34,1950.24
,NO LOCATION,2024-09-10 12:11:49,30.26캜,993.13hPa,34.08%,6.31,7.68,7.64,316.13kOhms,74.34,1916.94
,NO LOCATION,2024-09-10 12:11:50,30.53캜,993.3hPa,34.23%,6.08,7.79,7.52,317.83kOhms,72.62,1902.72
,NO LOCATION,2024-09-10 12:11:51,30.25캜,993.5hPa,34.03%,6.48,7.39,7.88,319.23kOhms,70.02,1924.17
,NO LOCATION,2024-09-10 12:11:52,30.71캜,993.22hPa,34.1%,6.25,7.48,7.5,318.8kOhms,71.11,1960.54
,NO LOCATION,2024-09-10 12:11:53,30.23캜,993.18hPa,33.82%,5.91,7.57,7.74,316.82kOhms,76.01,1988.34
,NO LOCATION,2024-09-10 12:11:54,30.28캜,993.23hPa,34.36%,6.31,7.07,7.55,316.26kOhms,78.92,1961.99
,NO LOCATION,2024-09-10 12:11:55,30.56캜,992.76hPa,33.88%,6.49,7.28,7.49,316.95kOhms,75.02,1961.58
,NO LOCATION,2024-09-10 12:11:56,30.31캜,993.06hPa,33.16%,6.35,6.93,7.11,315.69kOhms,77.03,1929.94
,NO LOCATION,2024-09-10 12:11:57,29.96캜,993.23hPa,32.49%,6.45,6.49,7.59,316.05kOhms,73.77,1918.94
,NO LOCATION,2024-09-10 12:11:58,29.68캜,993.58hPa,32.19%,6.15,6.08,7.61,316.69kOhms,68.97,1902.72
,NO LOCATION,2024-09-10 12:11:59,29.72캜,993.75hPa,32.83%,5.71,6.01,7.73,318.08kOhms,64.33,1939.52
,NO LOCATION,2024-09-10 12:12:00,29.5캜,993.42hPa,33.12%,5.82,6.15,7.92,317.64kOhms,63.35,1970.1
,NO LOCATION,2024-09-10 12:12:01,29.58캜,993.24hPa,32.35%,5.51,5.74,8.22,317.75kOhms,63.24,1956.85
,NO LOCATION,2024-09-10 12:12:02,29.69캜,993.43hPa,32.21%,5.92,5.61,8.57,316.29kOhms,58.78,1915.48
,NO LOCATION,2024-09-10 12:12:03,29.29캜,993.77hPa,31.91%,6.2,5.41,8.07,316.99kOhms,55.96,1931.31
,NO LOCATION,2024-09-10 12:12:04,29.32캜,993.7hPa,32.08%,6.36,5.38,8.32,316.68kOhms,58.06,1951.5
,NO LOCATION,2024-09-10 12:12:05,29.24캜,993.42hPa,33.06%,6.79,5.43,8.27,316.67kOhms,54.03,1951.0
,NO LOCATION,2024-09-10 12:12:06,29.35캜,993.73hPa,33.44%,6.76,5.22,8.58,316.36kOhms,54.34,1945.88
,NO LOCATION,2024-09-10 12:12:07,29.24캜,994.17hPa,33.51%,6.8,5.29,8.67,317.03kOhms,49.59,1983.67
,NO LOCATION,2024-09-10 12:12:08,28.89캜,993.96hPa,33.45%,6.59,5.5,8.99,317.27kOhms,47.4,1975.47
,NO LOCATION,2024-09-10 12:12:09,28.74캜,993.52hPa,34.11%,6.14,5.5,9.03,317.07kOhms,49.17,2000
,NO LOCATION,2024-09-10 12:12:10,29.2캜,993.75hPa,34.84%,6.23,5.45,9.34,318.7kOhms,52.27,1984.35
,NO LOCATION,2024-09-10 12:12:11,29.22캜,993.71hPa,35.71%,6.58,4.99,9.64,320.56kOhms,54.53,1999.34
,NO LOCATION,2024-09-10 12:12:12,28.72캜,993.56hPa,34.89%,6.3,5.17,9.38,320.53kOhms,56.23,1978.11
,NO LOCATION,2024-09-10 12:12:13,28.89캜,993.76hPa,35.03%,6.3,5.52,9.42,319.29kOhms,54.55,1957.71
,NO LOCATION,2024-09-10 12:12:14,28.87캜,993.36hPa,35.88%,6.63,5.5,9.67,321.1kOhms,52.95,1939.75
,NO LOCATION,2024-09-10 12:12:15,29.12캜,993.33hPa,35.23%,6.56,5.77,9.33,320.59kOhms,55.07,1958.84
,NO LOCATION,2024-09-10 12:12:16,28.71캜,993.33hPa,34.83%,7.05,5.45,8.96,322.52kOhms,54.37,1996.63
,NO LOCATION,2024-09-10 12:12:17,28.74캜,993.42hPa,34.21%,6.89,5.43,9.01,322.49kOhms,50.65,1947.28
,NO LOCATION,2024-09-10 12:12:18,28.55캜,993.86hPa,35.02%,7.22,4.96,8.61,324.46kOhms,49.58,1994.79
,NO LOCATION,2024-09-10 12:12:19,28.69캜,993.78hPa,35.39%,7.52,4.7,8.57,323.54kOhms,45.38,2000
,NO LOCATION,2024-09-10 12:12:20,28.55캜,993.71hPa,34.46%,7.74,4.39,8.3,324.01kOhms,48.9,2000
,NO LOCATION,2024-09-10 12:12:21,28.67캜,993.82hPa,35.06%,8.11,3.95,8.72,325.53kOhms,51.24,1989.86
,NO LOCATION,2024-09-10 12:12:22,29.08캜,993.63hPa,35.22%,7.82,4.35,8.44,325.99kOhms,53.14,2000
,NO LOCATION,2024-09-10 12:12:23,29.54캜,993.55hPa,35.33%,7.95,4.2,8.32,327.96kOhms,49.3,1977.41
,NO LOCATION,2024-09-10 12:12:24,29.24캜,993.64hPa,36.1%,7.9,3.89,7.95,326.02kOhms,46.61,1975.98
,NO LOCATION,2024-09-10 12:12:25,29.2캜,994.09hPa,36.49%,8.38,3.47,7.78,326.35kOhms,48.16,2000
,NO LOCATION,2024-09-10 12:12:26,29.01캜,993.81hPa,37.34%,8.41,3.52,7.47,325.52kOhms,47.72,1957.9
,NO LOCATION,2024-09-10 12:12:27,29.44캜,993.34hPa,36.59%,8.86,3.8,7.43,323.65kOhms,45.5,1925.3
,NO LOCATION,2024-09-10 12:12:28,29.23캜,992.87hPa,36.51%,8.95,3.68,7.52,322.53kOhms,44.02,1958.96
,NO LOCATION,2024-09-10 12:12:29,29.16캜,993.31hPa,35.97%,8.94,3.98,7.98,321.76kOhms,39.77,1945.59
,NO LOCATION,2024-09-10 12:12:30,28.92캜,992.84hPa,36.67%,8.53,4.36,8.47,323.09kOhms,38.5,1966.54
,NO LOCATION,2024-09-10 12:12:31,28.56캜,992.44hPa,36.48%,8.73,4.42,8.97,324.91kOhms,37.42,2000
,NO LOCATION,2024-09-10 12:12:32,28.6캜,992.13hPa,36.04%,9.02,4.78,9.32,322.91kOhms,41.64,1996.32
,NO LOCATION,2024-09-10 12:12:33,28.31캜,992.39hPa,35.78%,9.09,5.0,8.96,324.5kOhms,37.99,1951.77
,NO LOCATION,2024-09-10 12:12:34,28.08캜,992.19hPa,36.04%,9.07,4.86,9.05,325.06kOhms,42.73,1927.83
,NO LOCATION,2024-09-10 12:12:35,28.37캜,991.74hPa,36.59%,9.38,5.2,9.39,326.73kOhms,44.4,1882.45
,NO LOCATION,2024-09-10 12:12:36,28.47캜,991.96hPa,35.88%,9.68,5.35,9.45,325.71kOhms,40.18,1906.19
,NO LOCATION,2024-09-10 12:12:37,28.18캜,992.2hPa,35.06%,9.62,4.92,8.95,324.16kOhms,43.04,1906.08
,NO LOCATION,2024-09-10 12:12:38,27.87캜,992.13hPa,34.75%,9.93,4.55,8.7,324.74kOhms,45.54,1943.69
,NO LOCATION,2024-09-10 12:12:39,27.47캜,992.03hPa,35.13%,9.93,4.72,8.83,325.99kOhms,47.15,1924.6
,NO LOCATION,2024-09-10 12:12:40,27.47캜,992.04hPa,34.54%,9.94,4.9,8.69,324.45kOhms,51.66,1892.38
,NO LOCATION,2024-09-10 12:12:41,27.58캜,992.22hPa,35.01%,9.63,5.08,8.33,324.43kOhms,49.2,1877.78
,NO LOCATION,2024-09-10 12:12:42,27.77캜,992.63hPa,34.87%,10,5.25,8.79,323.82kOhms,51.52,1891.82
,NO LOCATION,2024-09-10 12:12:43,27.37캜,992.47hPa,35.17%,10,5.08,8.95,322.18kOhms,46.92,1931.56
,NO LOCATION,2024-09-10 12:12:44,27.3캜,992.23hPa,36.03%,9.65,5.1,9.2,324.07kOhms,43.78,1954.65
,NO LOCATION,2024-09-10 12:12:45,26.92캜,992.14hPa,36.81%,9.94,5.36,9.03,324.18kOhms,45.27,1970.23
,NO LOCATION,2024-09-10 12:12:46,26.7캜,991.74hPa,37.62%,10,5.71,9.2,325.4kOhms,44.92,1955.51
,NO LOCATION,2024-09-10 12:12:47,26.78캜,992.18hPa,37.03%,9.56,5.63,9.23,325.84kOhms,49.77,1957.67
,NO LOCATION,2024-09-10 12:12:48,27.12캜,992.21hPa,36.58%,9.21,5.15,9.68,324.89kOhms,51.69,1960.69
,NO LOCATION,2024-09-10 12:12:49,26.79캜,992.5hPa,37.06%,9.39,5.02,10,324.32kOhms,49.41,1915.06
,NO LOCATION,2024-09-10 12:12:50,26.35캜,992.59hPa,37.49%,9.8,5.1,10,323.87kOhms,44.78,1939.02
,NO LOCATION,2024-09-10 12:12:51,26.46캜,992.64hPa,38.02%,10,4.66,9.85,323.22kOhms,46.39,1915.9
,NO LOCATION,2024-09-10 12:12:52,26.05캜,992.45hPa,37.61%,9.55,4.35,9.59,321.34kOhms,48.19,1903.86
,NO LOCATION,2024-09-10 12:12:53,26.46캜,992.57hPa,38.02%,9.6,4.07,9.3,320.93kOhms,50.57,1921.14
,NO LOCATION,2024-09-10 12:12:54,26.16캜,992.84hPa,38.54%,9.1,4.4,9.68,321.0kOhms,52.33,1949.23
,NO LOCATION,2024-09-10 12:12:55,26.05캜,992.57hPa,38.32%,8.77,4.22,9.76,321.17kOhms,54.96,1920.17
,NO LOCATION,2024-09-10 12:12:56,26.34캜,992.21hPa,38.8%,9.04,3.97,9.75,322.91kOhms,52.64,1954.23
,NO LOCATION,2024-09-10 12:12:57,26.17캜,991.94hPa,37.81%,8.79,3.58,10,324.33kOhms,55.16,1946.4
,NO LOCATION,2024-09-10 12:12:58,26.4캜,991.58hPa,36.97%,9.18,3.2,9.96,322.52kOhms,57.7,1980.12
,NO LOCATION,2024-09-10 12:12:59,26.34캜,991.12hPa,36.81%,9.63,2.86,9.54,323.77kOhms,55.77,1994.72
,NO LOCATION,2024-09-10 12:13:00,25.89캜,991.58hPa,36.15%,9.61,3.21,9.2,325.59kOhms,53.04,2000
,NO LOCATION,2024-09-10 12:13:01,26.37캜,991.34hPa,35.81%,9.52,3.32,8.72,324.0kOhms,57.91,1958.53
,NO LOCATION,2024-09-10 12:13:02,26.79캜,991.33hPa,36.11%,9.86,3.74,8.68,323.94kOhms,53.79,1911.01
,NO LOCATION,2024-09-10 12:13:03,27.05캜,991.34hPa,35.52%,9.94,3.54,8.43,323.89kOhms,49.66,1865.94
,NO LOCATION,2024-09-10 12:13:04,26.64캜,991.57hPa,35.03%,10,3.77,8.32,323.0kOhms,52.32,1867.28
,NO LOCATION,2024-09-10 12:13:05,26.54캜,991.95hPa,34.94%,9.5,3.93,8.34,323.58kOhms,53.15,1903.46
,NO LOCATION,2024-09-10 12:13:06,26.2캜,991.53hPa,35.75%,9.65,4.02,8.58,324.52kOhms,49.0,1901.24
,NO LOCATION,2024-09-10 12:13:07,26.45캜,991.52hPa,35.2%,9.83,3.91,8.28,325.66kOhms,53.39,1901.38
,NO LOCATION,2024-09-10 12:13:08,26.55캜,991.03hPa,35.32%,9.7,3.57,8.72,324.45kOhms,57.93,1941.27
,NO LOCATION,2024-09-10 12:13:09,26.79캜,990.91hPa,35.9%,9.59,3.14,9.04,322.46kOhms,59.89,1957.76
,NO LOCATION,2024-09-10 12:13:10,26.78캜,990.8hPa,36.69%,9.52,3.34,9.26,320.59kOhms,63.45,1982.9
,NO LOCATION,2024-09-10 12:13:11,26.57캜,990.42hPa,37.19%,9.45,3.42,9.54,319.9kOhms,64.4,1986.33
,NO LOCATION,2024-09-10 12:13:12,26.69캜,990.1hPa,36.92%,9.71,3.85,9.77,318.04kOhms,66.38,1970.68
,NO LOCATION,2024-09-10 12:13:13,26.33캜,990.13hPa,37.35%,9.77,4.12,9.36,319.33kOhms,69.38,1974.0
,NO LOCATION,2024-09-10 12:13:14,26.74캜,990.49hPa,36.42%,9.46,4.37,9.33,318.27kOhms,66.26,1945.0
,NO LOCATION,2024-09-10 12:13:15,26.8캜,990.13hPa,36.46%,9.85,4.38,9.42,320.1kOhms,63.67,1934.79
,NO LOCATION,2024-09-10 12:13:16,26.49캜,989.64hPa,35.91%,10,4.23,9.14,321.61kOhms,62.15,1975.9
,NO LOCATION,2024-09-10 12:13:17,26.19캜,989.42hPa,36.84%,9.59,4.27,9.6,321.94kOhms,57.35,1980.52
,NO LOCATION,2024-09-10 12:13:18,26.37캜,989.47hPa,36.34%,9.99,4.57,9.11,320.94kOhms,52.43,1976.66
,NO LOCATION,2024-09-10 12:13:19,25.92캜,989.48hPa,35.41%,9.51,4.9,8.82,321.34kOhms,55.65,1987.42
,NO LOCATION,2024-09-10 12:13:20,26.09캜,989.43hPa,35.59%,9.63,5.35,8.42,322.37kOhms,52.75,1991.89
,NO LOCATION,2024-09-10 12:13:21,26.1캜,989.79hPa,34.94%,9.59,5.27,8.4,322.94kOhms,57.48,1953.99
,NO LOCATION,2024-09-10 12:13:22,26.35캜,989.45hPa,35.55%,9.67,5.02,8.43,322.9kOhms,62.26,1914.29
,NO LOCATION,2024-09-10 12:13:23,26.37캜,989.94hPa,35.52%,9.18,5.14,8.73,322.68kOhms,64.65,1902.15
,NO LOCATION,2024-09-10 12:13:24,26.37캜,989.55hPa,36.5%,9.27,5.34,9.14,322.85kOhms,62.1,1923.25
,NO LOCATION,2024-09-10 12:13:25,26.71캜,989.1hPa,37.21%,8.8,5.74,9.63,324.04kOhms,62.54,1929.04
,NO LOCATION,2024-09-10 12:13:26,26.4캜,989.56hPa,37.33%,8.51,5.71,9.46,325.14kOhms,60.27,1925.66
,NO LOCATION,2024-09-10 12:13:27,26.02캜,989.7hPa,37.27%,8.51,5.6,9.04,326.39kOhms,62.0,1884.05
,NO LOCATION,2024-09-10 12:13:28,26.34캜,989.75hPa,37.78%,8.88,5.43,8.55,328.05kOhms,66.79,1863.17
,NO LOCATION,2024-09-10 12:13:29,26.35캜,990.21hPa,37.12%,8.71,5.87,8.78,327.68kOhms,68.94,1904.39
,NO LOCATION,2024-09-10 12:13:30,26.71캜,990.18hPa,37.93%,8.94,6.12,9.13,327.68kOhms,73.39,1930.81
,NO LOCATION,2024-09-10 12:13:31,26.29캜,990.44hPa,37.92%,9.23,5.79,9.57,326.18kOhms,71.04,1947.7
,NO LOCATION,2024-09-10 12:13:32,26.48캜,990.59hPa,38.29%,9.54,5.42,9.45,325.68kOhms,72.27,1938.36
,NO LOCATION,2024-09-10 12:13:33,26.25캜,990.73hPa,37.78%,9.36,5.91,8.98,325.59kOhms,68.99,1964.17
,NO LOCATION,2024-09-10 12:13:34,26.57캜,990.34hPa,37.16%,9.06,6.01,9.25,323.96kOhms,72.03,2000
,NO LOCATION,2024-09-10 12:13:35,26.17캜,990.08hPa,37.87%,9.3,6.28,9.38,325.9kOhms,73.55,2000
,NO LOCATION,2024-09-10 12:13:36,26.34캜,989.93hPa,38.56%,9.41,6.52,9.45,327.07kOhms,74.52,1952.57
,NO LOCATION,2024-09-10 12:13:37,26.42캜,989.51hPa,37.95%,9.41,6.84,9.85,325.95kOhms,74.29,1926.48
,NO LOCATION,2024-09-10 12:13:38,26.26캜,989.58hPa,38.43%,9.73,6.8,10,325.65kOhms,70.45,1963.4
,NO LOCATION,2024-09-10 12:13:39,26.4캜,990.01hPa,39.08%,9.61,7.2,9.72,324.04kOhms,66.93,1945.02
,NO LOCATION,2024-09-10 12:13:40,26.65캜,989.96hPa,40.04%,9.78,7.13,10,325.49kOhms,70.38,1937.68
,NO LOCATION,2024-09-10 12:13:41,27.06캜,989.58hPa,40.33%,9.37,6.98,9.55,327.1kOhms,66.65,1945.54
,NO LOCATION,2024-09-10 12:13:42,27.42캜,989.47hPa,40.69%,9.1,6.68,9.43,326.5kOhms,71.2,1952.27
,NO LOCATION,2024-09-10 12:13:43,26.99캜,989.43hPa,41.48%,9.26,6.96,9.57,328.45kOhms,71.54,1908.73
,NO LOCATION,2024-09-10 12:13:44,26.64캜,989.06hPa,40.54%,9.2,6.81,9.23,326.94kOhms,68.64,1869.58
,NO LOCATION,2024-09-10 12:13:45,26.8캜,988.67hPa,41.23%,8.83,6.54,9.6,328.5kOhms,66.67,1851.86
,NO LOCATION,2024-09-10 12:13:46,27.19캜,988.37hPa,40.82%,8.51,6.22,9.94,329.55kOhms,66.42,1831.14
,NO LOCATION,2024-09-10 12:13:47,26.7캜,988.11hPa,41.33%,8.39,5.76,9.52,327.92kOhms,71.16,1804.24
,NO LOCATION,2024-09-10 12:13:48,27.13캜,988.0hPa,40.59%,8.2,5.33,9.17,329.72kOhms,73.79,1803.67
,NO LOCATION,2024-09-10 12:13:49,26.9캜,987.51hPa,40.59%,8.04,5.45,8.69,328.48kOhms,71.12,1776.28
,NO LOCATION,2024-09-10 12:13:50,27.4캜,987.82hPa,41.15%,8.14,5.73,8.64,327.96kOhms,66.67,1818.5
,NO LOCATION,2024-09-10 12:13:51,27.25캜,987.61hPa,41.38%,7.9,5.37,8.79,326.53kOhms,70.1,1812.52
,NO LOCATION,2024-09-10 12:13:52,27.17캜,987.36hPa,40.67%,8.24,5.13,9.16,324.85kOhms,66.1,1838.64
,NO LOCATION,2024-09-10 12:13:53,27.13캜,986.93hPa,40.05%,8.67,4.79,8.75,323.75kOhms,68.59,1799.42
,NO LOCATION,2024-09-10 12:13:54,26.97캜,986.53hPa,39.6%,8.22,4.82,8.77,322.75kOhms,66.74,1789.08
,NO LOCATION,2024-09-10 12:13:55,27.42캜,986.67hPa,39.77%,8.67,4.37,8.91,322.24kOhms,71.57,1754.24
,NO LOCATION,2024-09-10 12:13:56,27.51캜,986.48hPa,39.98%,8.38,4.11,9.12,322.9kOhms,72.59,1741.74
,NO LOCATION,2024-09-10 12:13:57,27.2캜,986.76hPa,39.05%,7.97,4.51,9.22,323.68kOhms,75.7,1691.99
,NO LOCATION,2024-09-10 12:13:58,27.0캜,986.43hPa,39.98%,8.12,4.4,9.13,324.98kOhms,80.28,1655.78
,NO LOCATION,2024-09-10 12:13:59,26.65캜,986.22hPa,40.96%,8.45,4.52,9.06,324.31kOhms,83.06,1632.64
,NO LOCATION,2024-09-10 12:14:00,26.79캜,986.27hPa,40.31%,8.54,4.81,8.7,325.66kOhms,81.78,1608.74
,NO LOCATION,2024-09-10 12:14:01,26.84캜,985.91hPa,40.53%,8.33,4.44,8.96,326.99kOhms,85.95,1596.61
,NO LOCATION,2024-09-10 12:14:02,26.34캜,985.46hPa,40.14%,8.66,4.1,9.01,328.9kOhms,83.26,1581.55
,NO LOCATION,2024-09-10 12:14:03,26.29캜,985.72hPa,41.01%,8.31,4.1,9.26,330.2kOhms,83.53,1549.74
,NO LOCATION,2024-09-10 12:14:04,26.36캜,985.68hPa,40.04%,7.95,4.35,9.13,331.55kOhms,82.36,1500.01
,NO LOCATION,2024-09-10 12:14:05,26.41캜,985.23hPa,40.34%,8.15,4.33,8.67,330.11kOhms,81.56,1524.43
,NO LOCATION,2024-09-10 12:14:06,26.17캜,984.99hPa,40.51%,8.65,4.71,8.7,330.3kOhms,82.37,1557.92
,NO LOCATION,2024-09-10 12:14:07,26.28캜,985.31hPa,40.32%,9.1,4.3,8.54,328.39kOhms,77.8,1586.75
,NO LOCATION,2024-09-10 12:14:08,26.2캜,985.58hPa,39.95%,9.48,4.48,8.2,330.06kOhms,79.37,1568.71
,NO LOCATION,2024-09-10 12:14:09,26.22캜,985.93hPa,40.95%,9.39,4.32,7.8,331.2kOhms,74.6,1612.05
,NO LOCATION,2024-09-10 12:14:10,25.92캜,985.46hPa,40.67%,9.71,4.45,8.27,330.94kOhms,71.18,1619.53
,NO LOCATION,2024-09-10 12:14:11,25.89캜,985.0hPa,39.82%,9.47,4.11,7.98,331.39kOhms,68.2,1653.75
,NO LOCATION,2024-09-10 12:14:12,25.77캜,985.37hPa,40.05%,9.12,3.88,7.69,331.28kOhms,68.54,1614.51
,NO LOCATION,2024-09-10 12:14:13,25.33캜,985.21hPa,40.16%,9.52,3.52,7.81,332.47kOhms,65.38,1655.52
,NO LOCATION,2024-09-10 12:14:14,25.68캜,985.18hPa,39.24%,9.44,3.39,7.96,334.01kOhms,68.22,1704.51
,NO LOCATION,2024-09-10 12:14:15,25.93캜,985.17hPa,38.31%,9.13,3.19,8.4,332.34kOhms,67.09,1665.98
,NO LOCATION,2024-09-10 12:14:16,26.23캜,985.52hPa,38.7%,8.98,3.35,8.56,330.74kOhms,66.7,1664.95
,NO LOCATION,2024-09-10 12:14:17,25.85캜,985.72hPa,38.19%,9.06,3.18,8.34,331.21kOhms,66.28,1636.93
,NO LOCATION,2024-09-10 12:14:18,25.92캜,985.54hPa,37.46%,9.2,3.56,8.41,332.92kOhms,63.41,1609.76
,NO LOCATION,2024-09-10 12:14:19,26.3캜,985.16hPa,36.95%,8.88,3.78,8.83,334.38kOhms,68.05,1648.08
,NO LOCATION,2024-09-10 12:14:20,26.08캜,985.23hPa,37.28%,8.78,4.11,9.13,332.78kOhms,69.85,1655.86
,NO LOCATION,2024-09-10 12:14:21,26.51캜,984.86hPa,38.19%,9.27,4.46,8.86,330.91kOhms,72.36,1686.78
,NO LOCATION,2024-09-10 12:14:22,26.44캜,985.14hPa,38.51%,9.17,4.55,8.7,331.37kOhms,73.03,1640.27
,NO LOCATION,2024-09-10 12:14:23,26.34캜,985.52hPa,39.45%,8.96,4.12,8.7,330.98kOhms,70.26,1685.74
,NO LOCATION,2024-09-10 12:14:24,26.42캜,985.37hPa,39.11%,9.06,4.12,8.2,330.92kOhms,66.24,1729.25
,NO LOCATION,2024-09-10 12:14:25,26.21캜,985.43hPa,40.1%,9.26,3.86,8.57,332.49kOhms,67.17,1684.93
,NO LOCATION,2024-09-10 12:14:26,26.71캜,985.15hPa,40.06%,9.32,4.27,8.28,331.87kOhms,68.71,1725.35
,NO LOCATION,2024-09-10 12:14:27,26.76캜,985.59hPa,40.16%,9.14,4.26,7.99,331.66kOhms,68.22,1700.11
,NO LOCATION,2024-09-10 12:14:28,26.57캜,985.56hPa,39.42%,9.16,3.89,8.16,332.64kOhms,73.15,1677.08
,NO LOCATION,2024-09-10 12:14:29,26.8캜,985.08hPa,38.98%,9.47,3.53,8.3,331.68kOhms,70.65,1704.5
,NO LOCATION,2024-09-10 12:14:30,27.12캜,984.74hPa,39.13%,9.39,3.05,8.61,330.39kOhms,72.16,1678.9
,NO LOCATION,2024-09-10 12:14:31,27.44캜,984.75hPa,39.95%,9.46,3.54,8.53,331.95kOhms,76.64,1633.46
,NO LOCATION,2024-09-10 12:14:32,27.59캜,984.51hPa,40.24%,9.13,3.7,8.97,330.51kOhms,74.68,1653.54
,NO LOCATION,2024-09-10 12:14:33,27.98캜,984.22hPa,39.94%,9.59,3.53,9.41,329.55kOhms,77.62,1699.04
,NO LOCATION,2024-09-10 12:14:34,27.85캜,984.39hPa,39.88%,9.92,3.35,9.41,327.73kOhms,73.09,1659.41
,NO LOCATION,2024-09-10 12:14:35,28.02캜,984.12hPa,40.27%,10,3.75,9.28,327.96kOhms,71.87,1634.13
,NO LOCATION,2024-09-10 12:14:36,28.35캜,984.43hPa,40.57%,9.58,3.77,9.46,326.59kOhms,70.79,1652.86
,NO LOCATION,2024-09-10 12:14:37,28.09캜,984.7hPa,40.07%,9.28,3.81,9.32,326.2kOhms,66.01,1685.68
,NO LOCATION,2024-09-10 12:14:38,28.14캜,984.74hPa,39.2%,9.22,3.75,9.33,324.51kOhms,64.62,1714.56
,NO LOCATION,2024-09-10 12:14:39,28.39캜,984.27hPa,39.13%,9.3,3.71,9.37,322.91kOhms,60.41,1747.8
,NO LOCATION,2024-09-10 12:14:40,27.91캜,984.38hPa,38.47%,9.21,3.31,9.31,321.51kOhms,55.57,1774.7
,NO LOCATION,2024-09-10 12:14:41,27.45캜,984.63hPa,37.68%,9.23,3.35,8.97,323.42kOhms,59.37,1750.45
,NO LOCATION,2024-09-10 12:14:42,27.08캜,984.25hPa,37.1%,8.95,3.4,9.34,323.01kOhms,56.12,1774.92
,NO LOCATION,2024-09-10 12:14:43,27.29캜,984.64hPa,37.28%,8.98,3.74,9.11,322.77kOhms,57.77,1803.95
,NO LOCATION,2024-09-10 12:14:44,27.74캜,984.49hPa,36.62%,9.33,4.13,9.41,323.94kOhms,53.49,1842.86
,NO LOCATION,2024-09-10 12:14:45,27.93캜,984.62hPa,35.72%,9.82,3.8,9.57,325.34kOhms,53.8,1793.53
,NO LOCATION,2024-09-10 12:14:46,27.7캜,985.11hPa,35.8%,9.47,3.98,9.79,326.85kOhms,56.14,1825.74
,NO LOCATION,2024-09-10 12:14:47,27.52캜,984.98hPa,36.08%,9.35,4.45,9.97,325.12kOhms,52.14,1844.62
,NO LOCATION,2024-09-10 12:14:48,27.43캜,984.75hPa,36.52%,9.47,4.86,9.96,324.94kOhms,49.13,1884.81
,NO LOCATION,2024-09-10 12:14:49,27.12캜,984.74hPa,35.81%,9.3,4.74,10,325.21kOhms,47.03,1913.03
,NO LOCATION,2024-09-10 12:14:50,27.36캜,984.26hPa,35.09%,9.56,4.57,10,326.36kOhms,44.84,1910.92
,NO LOCATION,2024-09-10 12:14:51,27.42캜,984.39hPa,35.99%,9.15,4.5,9.5,324.58kOhms,46.8,1912.47
,NO LOCATION,2024-09-10 12:14:52,27.4캜,984.04hPa,35.24%,9.06,4.57,9.14,324.47kOhms,47.68,1895.67
,NO LOCATION,2024-09-10 12:14:53,27.04캜,983.64hPa,35.72%,9.03,4.5,9.49,325.83kOhms,47.92,1866.19
,NO LOCATION,2024-09-10 12:14:54,27.1캜,983.99hPa,35.06%,9.13,4.47,8.99,325.45kOhms,49.75,1857.58
,NO LOCATION,2024-09-10 12:14:55,27.23캜,983.72hPa,34.89%,8.71,4.21,8.52,324.85kOhms,52.14,1838.06
,NO LOCATION,2024-09-10 12:14:56,27.73캜,984.11hPa,34.59%,8.99,3.72,8.7,322.96kOhms,53.11,1842.73
,NO LOCATION,2024-09-10 12:14:57,28.05캜,983.98hPa,34.31%,8.79,3.44,9.03,323.28kOhms,51.65,1809.7
,NO LOCATION,2024-09-10 12:14:58,27.82캜,984.02hPa,33.31%,8.37,3.69,9.43,322.7kOhms,48.95,1791.55
,NO LOCATION,2024-09-10 12:14:59,28.0캜,983.98hPa,33.39%,8.11,3.78,9.25,323.79kOhms,45.48,1783.27
,NO LOCATION,2024-09-10 12:15:00,27.55캜,983.51hPa,32.62%,7.93,4.27,9.73,324.56kOhms,40.65,1750.68
,NO LOCATION,2024-09-10 12:15:01,27.4캜,983.09hPa,33.09%,7.91,4.41,9.73,326.31kOhms,37.56,1775.3
,NO LOCATION,2024-09-10 12:15:02,27.58캜,983.18hPa,33.85%,8.39,4.55,10,325.53kOhms,35.13,1735.73
,NO LOCATION,2024-09-10 12:15:03,27.42캜,983.44hPa,34.56%,8.28,4.29,10,324.31kOhms,39.64,1720.68
,NO LOCATION,2024-09-10 12:15:04,27.58캜,983.26hPa,34.32%,8.42,3.97,9.95,325.98kOhms,36.28,1729.7
,NO LOCATION,2024-09-10 12:15:05,27.96캜,983.62hPa,34.09%,8.37,4.28,9.72,324.51kOhms,32.31,1748.4
,NO LOCATION,2024-09-10 12:15:06,27.55캜,983.31hPa,34.25%,7.98,3.98,9.95,325.91kOhms,33.15,1732.65
,NO LOCATION,2024-09-10 12:15:07,27.14캜,983.41hPa,33.87%,7.59,4.43,9.88,325.65kOhms,37.67,1750.31
,NO LOCATION,2024-09-10 12:15:08,27.46캜,983.16hPa,33.3%,7.62,4.74,9.58,325.1kOhms,40.66,1709.01
,NO LOCATION,2024-09-10 12:15:09,27.9캜,983.2hPa,33.73%,7.67,4.87,9.93,324.82kOhms,38.25,1756.38
